API,Formation,Operator,FirstProdDate,Latitude,Longitude,TVD_FT,PLL,GORi
4900948692,NIOBRARA,"SAGE BUTTE PRB OPERATING, LLC",1/1/2023,43.4303195,-105.8942705,12323,9907.456661," 1,443 "
4900948695,NIOBRARA,DEVON,9/1/2022,43.138654,-105.0690375,9404,14825.63204, 806 
4900948696,NIOBRARA,DEVON,9/1/2022,43.1386795,-105.06593,9380,14891.12142, 820 
4900948697,NIOBRARA,DEVON,8/1/2022,43.0825685,-104.990224,9213,13309.48868, 812 
4900948698,NIOBRARA,DEVON,8/1/2022,43.0824025,-104.987057,9166,14567.73954, 798 
4900948699,NIOBRARA,DEVON,8/1/2022,43.082353,-104.983439,9120,13972.15972, 744 
4900577808,TURNER-FRONTIER,BALLARD PETROLEUM,12/1/2021,43.665084,-105.6396085,10906,8050.727398, 816 
4900577809,TURNER-FRONTIER,BALLARD PETROLEUM,12/1/2021,43.665053,-105.6355865,10843,8056.936145, 918 
4900577810,TEAPOT,EOG,12/1/2021,43.5469415,-105.5573245,7789,9976.70981, 669 
4900577811,PARKMAN,EOG,12/1/2021,43.546987,-105.552235,7765,9936.617619, 618 
4900948706,TURNER-FRONTIER,ANSCHUTZ CORP,5/1/2023,43.038737,-105.44719,12130,6512.987146," 1,247 "
4900948707,NIOBRARA,ANSCHUTZ CORP,5/1/2023,43.038724,-105.4473705,11727,7683.657558," 1,089 "
4900948708,TEAPOT,ROCKIES RESOURCES HOLDINGS LLC,1/1/2023,42.973127,-104.9285405,5991,10166.5423, 539 
4900948709,TEAPOT,ROCKIES RESOURCES HOLDINGS LLC,1/1/2023,42.972344,-104.9346245,6030,10214.83909, 810 
4900948717,NIOBRARA,CONTINENTAL RESOURCES,2/1/2022,42.8797295,-105.3659815,11726,9691.192152," 2,662 "
4900948718,NIOBRARA,DEVON,3/1/2022,43.2920965,-105.3147715,10040,10234.55603, 777 
4901941922,NIOBRARA,EOG,3/1/2023,44.153986,-106.3215995,10721,10363.45755, 779 
4900577947,TURNER-FRONTIER,ROCKIES RESOURCES HOLDINGS LLC,5/1/2023,43.782273,-105.266652,8325,10326.95179, 712 
4900948722,NIOBRARA,CONTINENTAL RESOURCES,3/1/2022,43.0573505,-105.603983,12630,9906.568091, 940 
4900577948,TURNER-FRONTIER,ROCKIES RESOURCES HOLDINGS LLC,5/1/2023,43.782239,-105.272013,8374,10566.28975, 790 
4900948724,MUDDY,CONTINENTAL RESOURCES,3/1/2022,43.245713,-105.5572205,12877,9718.824905," 1,710 "
4900948731,PARKMAN,DEVON,9/1/2022,43.225515,-105.389223,7957,5397.683138, 365 
4900948732,PARKMAN,DEVON,9/1/2022,43.225565,-105.3841685,7932,5266.206604, 445 
4900577950,PARKMAN,BALLARD PETROLEUM,10/1/2022,43.6018125,-105.483418,7439,9866.78122, 422 
4900577951,PARKMAN,BALLARD PETROLEUM,10/1/2022,43.598185,-105.483315,7301,10215.06531, 360 
4900948741,NIOBRARA,CONTINENTAL RESOURCES,2/1/2022,42.8832785,-105.2081815,10608,9039.620851," 3,730 "
4900948746,PARKMAN,DEVON,1/1/2023,43.2891805,-105.3743135,7613,10059.43946, 297 
4900948747,PARKMAN,DEVON,1/1/2023,43.289176,-105.3692985,7611,10119.08334, 307 
4901941941,NIOBRARA,ANSCHUTZ CORP,4/1/2022,44.067432,-106.249825,10380,9262.240257," 1,010 "
4900577968,MOWRY,EOG,2/1/2023,43.575883,-105.481583,11316,10380.93089," 20,392 "
4900948750,SUSSEX,CONTINENTAL RESOURCES,8/1/2022,43.430106,-105.8469615,10119,10001.55013, 593 
4900948751,NIOBRARA,"SAGE BUTTE PRB OPERATING, LLC",3/1/2024,43.317006,-105.893666,12663,8795.043416," 1,500 "
4900948769,NIOBRARA,"SAGE BUTTE PRB OPERATING, LLC",4/1/2024,43.344592,-105.844671,12505,9848.813801," 2,219 "
4900577975,NIOBRARA,EOG,4/1/2022,43.5462005,-105.703601,10942,10217.81333," 2,160 "
4900577981,TURNER-FRONTIER,BALLARD PETROLEUM,12/1/2023,43.6624555,-105.677561,10986,10160.14563, 757 
4900577982,PARKMAN,BALLARD PETROLEUM,2/1/2023,44.099732,-105.6491575,6540,10578.39972, 200 
4900948770,NIOBRARA,"SAGE BUTTE PRB OPERATING, LLC",4/1/2024,43.3446125,-105.842184,12473,9894.676557," 2,419 "
4900577983,NIOBRARA,ANSCHUTZ CORP,8/1/2023,43.6368445,-105.428091,9585,10398.27936," 3,151 "
4900577985,TURNER-FRONTIER,ANSCHUTZ CORP,8/1/2023,43.637112,-105.4356525,9758,10298.89445," 4,940 "
4900948774,TEAPOT,ROCKIES RESOURCES HOLDINGS LLC,12/1/2023,43.0153965,-104.9149735,5799,10290.71375, 522 
4900948775,TEAPOT,ROCKIES RESOURCES HOLDINGS LLC,12/1/2024,42.957452,-104.914837,6104,10006.25149, 463 
4900948776,TEAPOT,ROCKIES RESOURCES HOLDINGS LLC,12/1/2023,43.015479,-104.919589,5848,10483.40224, 478 
4900948779,TEAPOT,ROCKIES RESOURCES HOLDINGS LLC,2/1/2023,43.031494,-104.950122,6218,10214.96148, 386 
4900577996,TURNER-FRONTIER,PEAK POWDER RIVER RESOURCES LLC,11/1/2023,43.6348725,-105.5190495,10217,10159.9868," 2,554 "
4900577997,NIOBRARA,PEAK POWDER RIVER RESOURCES LLC,11/1/2023,43.634734,-105.520091,10034,10087.13965," 1,461 "
4900577998,NIOBRARA,PEAK POWDER RIVER RESOURCES LLC,11/1/2023,43.6349155,-105.517629,9924,9946.327094," 2,053 "
4900577999,PARKMAN,EOG,6/1/2022,43.5782955,-105.451218,7327,9692.350621," 1,562 "
4900578000,PARKMAN,EOG,6/1/2022,43.578234,-105.456434,7355,9938.19348," 1,196 "
4900578003,PARKMAN,EOG,11/1/2022,43.549835,-105.4547375,7431,10427.13433, 890 
4900578005,PARKMAN,EOG,11/1/2022,43.5498815,-105.4497605,7409,10411.61553," 1,152 "
4900948781,NIOBRARA,OCCIDENTAL,5/1/2023,43.012997,-105.2119835,10767,10633.86677," 1,012 "
4900948782,NIOBRARA,OCCIDENTAL,5/1/2023,43.0131065,-105.2094805,10731,10472.40056," 1,081 "
4900948783,NIOBRARA,OCCIDENTAL,5/1/2023,43.013232,-105.2065235,10737,10526.42079," 1,450 "
4900948784,NIOBRARA,OCCIDENTAL,5/1/2023,43.013358,-105.203961,10722,10289.55827," 1,146 "
4900948785,TURNER-FRONTIER,OCCIDENTAL,5/1/2023,43.0131525,-105.208457,11030,10557.26768," 1,294 "
4900948787,NIOBRARA,OCCIDENTAL,5/1/2023,42.9843685,-105.212493,10763,9631.775901," 1,027 "
4900948788,NIOBRARA,OCCIDENTAL,5/1/2023,42.9843605,-105.2096635,10746,10061.77968," 1,237 "
4900948789,NIOBRARA,OCCIDENTAL,5/1/2023,42.9845085,-105.2068545,10724,10076.76643," 2,387 "
4900948792,TURNER-FRONTIER,OCCIDENTAL,5/1/2023,42.9844225,-105.2085575,11030,10096.23199," 2,057 "
4900578015,TURNER-FRONTIER,EMEP II OPERATING LLC,5/1/2022,43.788269,-105.387659,9049,5140.176375," 2,162 "
4900948793,TURNER-FRONTIER,CONTINENTAL RESOURCES,10/1/2022,43.1875155,-105.548049,11970,10167.97336," 1,131 "
4901941946,NIOBRARA,ANSCHUTZ CORP,4/1/2023,43.923598,-106.0668295,12371,10247.21927, 707 
4901941954,MOWRY,ANSCHUTZ CORP,7/1/2024,43.9519785,-106.0684595,12021,10229.10793, 783 
4901941961,NIOBRARA,ANSCHUTZ CORP,4/1/2023,43.925399,-106.062986,10904,8983.698634, 485 
4900578016,NIOBRARA,ANSCHUTZ CORP,10/1/2022,43.6063985,-105.419498,9721,10353.87928," 18,640 "
4900578017,PARKMAN,ROCKIES RESOURCES HOLDINGS LLC,8/1/2022,43.781045,-105.420606,6556,10472.65226, 200 
4900578018,PARKMAN,ROCKIES RESOURCES HOLDINGS LLC,8/1/2022,43.7810495,-105.425299,6585,10531.70749, 200 
4900948796,TURNER-FRONTIER,CONTINENTAL RESOURCES,4/1/2023,43.2002045,-105.6059855,12398,10507.48484," 1,139 "
4900578026,NIOBRARA,EOG,3/1/2023,43.519339,-105.5560705,10828,10469.34204," 8,697 "
4900578028,PARKMAN,EOG,3/1/2023,43.519255,-105.554,7607,11125.87253," 1,788 "
4900948798,SUSSEX,ANSCHUTZ CORP,5/1/2023,43.0316355,-105.384324,9802,7703.96227, 662 
4900948799,NIOBRARA,ANSCHUTZ CORP,5/1/2023,43.029121,-105.3851235,11384,10350.21672, 935 
4900948800,NIOBRARA,ANSCHUTZ CORP,5/1/2023,43.0291755,-105.3828545,11351,10254.30102, 957 
4900578031,PARKMAN,BALLARD PETROLEUM,6/1/2023,44.0517175,-105.6656615,6701,8473.584511, 200 
4900948811,NIOBRARA,"SAGE BUTTE PRB OPERATING, LLC",8/1/2022,43.3733995,-105.853746,12584,9712.302475," 2,132 "
4900948816,NIOBRARA,CONTINENTAL RESOURCES,7/1/2024,43.2879405,-105.6727975,12148,10281.76336," 2,014 "
4900948819,PARKMAN,ANSCHUTZ CORP,7/1/2023,43.0286105,-105.363002,8433,8699.711765, 298 
4900948821,PARKMAN,ANSCHUTZ CORP,7/1/2023,43.0558525,-105.3627005,8389,10390.55039, 384 
4900948822,PARKMAN,ANSCHUTZ CORP,7/1/2023,43.0558555,-105.3674055,8424,10312.64373, 426 
4900948823,NIOBRARA,ANSCHUTZ CORP,6/1/2023,43.027476,-105.3699085,11314,10376.65291, 932 
4900948824,NIOBRARA,ANSCHUTZ CORP,6/1/2023,43.027528,-105.3724725,11335,10309.47646, 938 
4900948825,NIOBRARA,"SAGE BUTTE PRB OPERATING, LLC",11/1/2022,43.2587045,-105.8511675,12675,8859.00132," 1,821 "
4900948826,NIOBRARA,"SAGE BUTTE PRB OPERATING, LLC",11/1/2022,43.2587385,-105.8539595,12709,9903.208315," 1,738 "
4900578044,TURNER-FRONTIER,EOG,7/1/2023,43.575175,-105.62248,11943,10324.81865," 7,574 "
4900948829,PARKMAN,DEVON,8/1/2022,43.405471,-105.4450995,7653,10317.33164, 391 
4900578064,PARKMAN,ROCKIES RESOURCES HOLDINGS LLC,6/1/2023,43.782243,-105.4090325,6550,10343.40379, 200 
4900578065,PARKMAN,ROCKIES RESOURCES HOLDINGS LLC,6/1/2023,43.8108805,-105.40851,6535,10233.26243, 200 
4900578066,PARKMAN,ROCKIES RESOURCES HOLDINGS LLC,4/1/2023,43.781318,-105.4371095,6689,9956.174497, 200 
4900578068,TURNER-FRONTIER,ROCKIES RESOURCES HOLDINGS LLC,3/1/2023,43.7813945,-105.438998,9316,9994.148978," 1,130 "
4900948846,NIOBRARA,"SAGE BUTTE PRB OPERATING, LLC",3/1/2024,43.31634,-105.8910335,12690,9507.08388," 1,486 "
4900948859,NIOBRARA,IMPACT E&P LLC,12/1/2022,43.1145135,-105.7449135,12465,9566.48869, 724 
4900578100,PARKMAN,EOG,6/1/2023,43.5498925,-105.434578,7364,10606.01058," 1,814 "
4900578101,PARKMAN,EOG,6/1/2023,43.5498965,-105.4301505,7334,10537.63076," 2,622 "
4900578107,PARKMAN,EOG,6/1/2023,43.57804,-105.4354375,7334,9994.953646," 1,338 "
4900578108,PARKMAN,EOG,6/1/2023,43.577989,-105.430492,7334,9956.553688," 1,709 "
4900948865,MOWRY,OCCIDENTAL,10/1/2023,43.029582,-105.149101,11487,10054.85763," 4,341 "
4900948873,NIOBRARA,CONTINENTAL RESOURCES,7/1/2024,43.288012,-105.6763815,11826,10324.15096," 1,777 "
4900578136,MOWRY,EOG,1/1/2023,43.5771685,-105.5953825,11696,9123.429315," 9,279 "
4900578137,MOWRY,EOG,1/1/2023,43.5772005,-105.592846,11696,10237.91099," 8,996 "
4900578140,MOWRY,EOG,1/1/2023,43.5771375,-105.5979185,11730,10313.42579," 8,236 "
4900948878,TEAPOT,ROCKIES RESOURCES HOLDINGS LLC,2/1/2023,43.031495,-104.944805,6092,10249.47141, 425 
4900948881,NIOBRARA,CONTINENTAL RESOURCES,1/1/2024,43.114801,-105.6644615,12615,10525.26176, 936 
4900948882,NIOBRARA,CONTINENTAL RESOURCES,1/1/2024,43.1148925,-105.661179,12602,10090.39019, 915 
4902727607,NIOBRARA,SANDRIDGE,2/1/2023,43.3789425,-104.49767,5239,9625.518542, 619 
4900948884,MOWRY,CONTINENTAL RESOURCES,1/1/2024,43.1427185,-105.677088,14465,10252.73242," 1,705 "
4900948885,NIOBRARA,CONTINENTAL RESOURCES,1/1/2024,43.142701,-105.677561,12562,10253.68034, 895 
4900948886,NIOBRARA,CONTINENTAL RESOURCES,1/1/2024,43.113972,-105.6737785,12611,10522.19581, 913 
4900948887,NIOBRARA,CONTINENTAL RESOURCES,1/1/2024,43.143443,-105.668086,12562,10337.79761, 919 
4900948888,NIOBRARA,CONTINENTAL RESOURCES,1/1/2024,43.143755,-105.6647785,12553,10363.22039, 980 
4900948889,TURNER-FRONTIER,OCCIDENTAL,3/1/2024,43.02981,-105.1663105,10784,10145.17348," 1,560 "
4900948890,NIOBRARA,OCCIDENTAL,3/1/2024,43.029681,-105.1694425,10500,10364.33957," 1,258 "
4900948891,NIOBRARA,OCCIDENTAL,3/1/2024,43.0298145,-105.1670335,10482,10360.92347," 1,255 "
4900948892,NIOBRARA,OCCIDENTAL,3/1/2024,43.029724,-105.16472,10448,10460.15823," 1,200 "
4900948893,NIOBRARA,OCCIDENTAL,3/1/2024,43.030183,-105.162532,10428,10524.54648," 1,251 "
4900948894,TURNER-FRONTIER,OCCIDENTAL,3/1/2024,43.000977,-105.166363,10733,10493.94936," 1,532 "
4900948895,NIOBRARA,OCCIDENTAL,3/1/2024,43.0008875,-105.1701445,10489,10550.31269," 1,331 "
4900948896,NIOBRARA,OCCIDENTAL,3/1/2024,43.0008505,-105.16765,10453,10596.90586," 1,247 "
4900948897,NIOBRARA,OCCIDENTAL,3/1/2024,43.000796,-105.1652015,10417,10150.84789," 1,210 "
4900948902,NIOBRARA,OCCIDENTAL,3/1/2024,43.000789,-105.162719,10396,10536.74524," 1,295 "
4900948906,NIOBRARA,CONTINENTAL RESOURCES,10/1/2024,43.019192,-105.695951,12916,15672.62604, 560 
4900578148,PARKMAN,BALLARD PETROLEUM,3/1/2023,43.6196525,-105.5914125,7823,9821.202793, 878 
4900578149,PARKMAN,BALLARD PETROLEUM,2/1/2023,43.6195955,-105.5960235,7847,9550.060374, 958 
4901123424,NIOBRARA,OILDIGGER RESOURCES FUND L  LLLP,10/1/2022,44.206894,-104.925681,4579,10045.81939, 459 
4900578151,NIOBRARA,EMEP II OPERATING LLC,6/1/2023,43.768884,-105.329479,8850,10436.26376, 925 
4900578152,NIOBRARA,EMEP II OPERATING LLC,6/1/2023,43.768959,-105.325858,8813,10272.62367," 1,104 "
4900578153,PARKMAN,BALLARD PETROLEUM,5/1/2023,44.069251,-105.7049415,6898,10928.26635, 286 
4900578155,PARKMAN,BALLARD PETROLEUM,6/1/2023,44.0859945,-105.717585,6880,9917.963255, 280 
4900578159,NIOBRARA,DEVON,5/1/2023,43.7972105,-105.4654015,9254,11276.23713, 786 
4900578158,NIOBRARA,DEVON,6/1/2023,43.715395,-105.467482,11124,15303.91368, 795 
4900578162,TURNER-FRONTIER,ANSCHUTZ CORP,2/1/2024,43.5888995,-105.364845,9520,10156.19437," 2,977 "
4900578163,NIOBRARA,ANSCHUTZ CORP,2/1/2024,43.5881775,-105.3646215,9395,10259.97424," 2,074 "
4900578164,SHANNON,ANSCHUTZ CORP,2/1/2024,43.58636,-105.36471,9211,10945.4985," 2,143 "
4900948934,SUSSEX,CONTINENTAL RESOURCES,9/1/2023,43.3443,-105.769199,10212,10106.05664, 407 
4900948935,SUSSEX,CONTINENTAL RESOURCES,9/1/2023,43.3442685,-105.7642935,10181,10114.94686, 406 
4900948936,MOWRY,CONTINENTAL RESOURCES,9/1/2023,43.3440975,-105.76306,13348,10347.44199," 17,731 "
4900578166,MOWRY,PEAK POWDER RIVER RESOURCES LLC,8/1/2024,43.634819,-105.5178135,11159,10098.65984," 6,972 "
4900578172,PARKMAN,ROCKIES RESOURCES HOLDINGS LLC,2/1/2024,43.779118,-105.447579,6762,7829.947009, 298 
4900948938,NIOBRARA,CONTINENTAL RESOURCES,9/1/2023,42.9190035,-105.334309,11422,9169.259054," 1,938 "
4900948939,NIOBRARA,CONTINENTAL RESOURCES,9/1/2023,42.915405,-105.331617,11468,11809.893," 1,839 "
4900948940,SUSSEX,CONTINENTAL RESOURCES,9/1/2023,42.915038,-105.3286255,9973,10213.32956," 2,318 "
4900948941,NIOBRARA,CONTINENTAL RESOURCES,9/1/2023,42.919887,-105.3367965,11433,8305.351303," 1,764 "
4900948942,SUSSEX,CONTINENTAL RESOURCES,9/1/2023,42.9428225,-105.3454425,10036,9476.645225, 881 
4900948943,TURNER-FRONTIER,CONTINENTAL RESOURCES,9/1/2023,42.942956,-105.342484,11874,10402.60472," 2,142 "
4900578177,MOWRY,ANSCHUTZ CORP,2/1/2024,43.545811,-105.4199775,11043,13077.71198," 8,622 "
4900578178,PARKMAN,ANSCHUTZ CORP,2/1/2024,43.549477,-105.418396,7233,10389.99168," 2,287 "
4900578181,MOWRY,ANSCHUTZ CORP,2/1/2024,43.545836,-105.4173515,10994,13050.70963," 10,089 "
4901942024,MOWRY,ANSCHUTZ CORP,11/1/2023,44.068319,-106.20156,11647,10376.16362," 4,154 "
4901942026,NIOBRARA,ANSCHUTZ CORP,11/1/2023,44.068323,-106.201523,10119,10331.69316," 1,112 "
4901942023,NIOBRARA,ANSCHUTZ CORP,11/1/2023,44.068282,-106.204984,10175,10187.93135," 1,171 "
4901942025,NIOBRARA,ANSCHUTZ CORP,11/1/2023,44.0683555,-106.197824,10142,10481.5515," 1,123 "
4900948950,NIOBRARA,CONTINENTAL RESOURCES,5/1/2023,42.867078,-105.488043,11772,9291.777246," 1,141 "
4900948949,NIOBRARA,CONTINENTAL RESOURCES,5/1/2023,42.866882,-105.49078,11867,9415.400599," 1,009 "
4900578218,MOWRY,ANSCHUTZ CORP,12/1/2023,43.545932,-105.408199,10987,12926.23467," 8,665 "
4900578214,NIOBRARA,ANSCHUTZ CORP,3/1/2023,43.666652,-105.447457,9295,9663.60295," 1,468 "
4900578195,NIOBRARA,ANSCHUTZ CORP,2/1/2023,43.6660045,-105.4596715,9660,10145.43865," 1,964 "
4900578202,MOWRY,EOG,7/1/2023,43.576701,-105.6283095,11982,10107.89117," 7,371 "
4901942030,NIOBRARA,ANSCHUTZ CORP,10/1/2024,44.0370375,-106.190118,10252,12934.31239," 1,192 "
4900578192,MOWRY,EOG,7/1/2023,43.5752025,-105.618629,11941,9988.844841," 8,072 "
4900578215,MOWRY,ANSCHUTZ CORP,12/1/2023,43.546295,-105.4055675,10981,12936.09734," 8,727 "
4900578223,NIOBRARA,ANSCHUTZ CORP,3/1/2023,43.6658965,-105.448995,9508,10211.4952," 1,759 "
4900578221,PARKMAN,ANSCHUTZ CORP,12/1/2023,43.549565,-105.406371,7196,10159.20206," 1,076 "
4901942032,NIOBRARA,ANSCHUTZ CORP,10/1/2024,44.037141,-106.183353,10176,13047.77329," 1,132 "
4900578194,MOWRY,EOG,7/1/2023,43.575123,-105.620815,11941,10156.23164," 7,944 "
4900578225,MOWRY,ANSCHUTZ CORP,6/1/2023,43.6066785,-105.4203505,10716,10325.08545," 9,554 "
4901942053,MOWRY,ANSCHUTZ CORP,11/1/2023,44.068303,-106.2050575,11692,10376.11959," 4,183 "
4900948977,TURNER-FRONTIER,ANSCHUTZ CORP,7/1/2023,43.4874445,-105.3382495,9583,8803.451218," 1,900 "
4900578245,MOWRY,EOG,9/1/2023,43.4902385,-105.557477,11752,10359.40093," 23,333 "
4900578246,MOWRY,EOG,9/1/2023,43.4902165,-105.559567,11772,10446.62795," 21,011 "
4900948978,NIOBRARA,ANSCHUTZ CORP,7/1/2023,43.486533,-105.3411105,9478,10328.09734," 1,514 "
4900948985,NIOBRARA,IMPACT E&P LLC,7/1/2023,43.2329775,-105.7771925,12641,6121.321852," 1,591 "
4900948995,SUSSEX,CONTINENTAL RESOURCES,9/1/2023,42.8798325,-105.3149925,10186,8425.344704," 3,453 "
4900948994,SUSSEX,CONTINENTAL RESOURCES,9/1/2023,42.879859,-105.309477,10098,9711.674664," 3,769 "
4900948997,SUSSEX,CONTINENTAL RESOURCES,9/1/2023,42.8796655,-105.3034895,10053,11062.05684," 3,408 "
4900949000,NIOBRARA,DEVON,12/1/2024,43.2909805,-105.3349645,10151,9816.355961, 855 
4900578235,NIOBRARA,ANSCHUTZ CORP,2/1/2024,43.578942,-105.364132,9440,10267.35964," 2,017 "
4900578236,NIOBRARA,ANSCHUTZ CORP,2/1/2024,43.580755,-105.3640875,9454,10275.15993," 1,965 "
4900578277,PARKMAN,ROCKIES RESOURCES HOLDINGS LLC,3/1/2025,43.825343,-105.466212,6603,10337.95486, 200 
4900578284,TEAPOT,ANSCHUTZ CORP,2/1/2025,43.562635,-105.38985,6939,10560.22917, 542 
4900578285,NIOBRARA,ANSCHUTZ CORP,2/1/2025,43.562485,-105.386575,9538,9827.783661," 7,522 "
4900578286,NIOBRARA,ANSCHUTZ CORP,2/1/2025,43.56261,-105.389975,9571,10575.87061," 8,989 "
4900578288,TURNER-FRONTIER,ANSCHUTZ CORP,2/1/2024,43.5904795,-105.388675,9622,9901.726094," 7,141 "
4900578290,NIOBRARA,ANSCHUTZ CORP,2/1/2024,43.5910085,-105.3865935,9496,10238.62755," 2,667 "
4900948974,TURNER-FRONTIER,CONTINENTAL RESOURCES,11/1/2024,42.972258,-105.044657,10116,9658.941082," 2,701 "
4900948976,NIOBRARA,ANSCHUTZ CORP,7/1/2023,43.4884505,-105.341204,9461,10362.69252," 1,802 "
4900948987,SHANNON,IMPACT E&P LLC,7/1/2023,43.23504,-105.7769965,11349,7598.386554, 647 
4900948988,NIOBRARA,CONTINENTAL RESOURCES,11/1/2024,43.005023,-105.4609455,11798,15244.72619, 833 
4900948991,NIOBRARA,CONTINENTAL RESOURCES,9/1/2024,43.020939,-105.547817,12232,15073.40876, 748 
4900948993,NIOBRARA,CONTINENTAL RESOURCES,9/1/2024,43.0201315,-105.551024,12268,15709.07823, 929 
4900948998,NIOBRARA,DEVON,9/1/2024,43.138666,-105.0491905,9235,15564.99534, 878 
4900948999,NIOBRARA,DEVON,9/1/2024,43.1386645,-105.0442845,9223,15639.55986, 924 
4900949010,NIOBRARA,DEVON,9/1/2023,43.152645,-105.017034,9079,15177.56864, 817 
4900949009,NIOBRARA,DEVON,9/1/2023,43.1527155,-105.013652,9062,15062.36512, 820 
4900578326,SHANNON,ANSCHUTZ CORP,2/1/2024,43.59099,-105.390805,9301,10439.93725," 3,527 "
4900578339,PARKMAN,ROCKIES RESOURCES HOLDINGS LLC,6/1/2023,43.810908,-105.4133145,6538,10158.70838, 200 
4900578342,PARKMAN,BALLARD PETROLEUM,12/1/2024,43.6174025,-105.609668,7813,7925.344964, 676 
4900578343,PARKMAN,BALLARD PETROLEUM,11/1/2024,43.619733,-105.604255,7813,9473.170738, 945 
4901123442,NIOBRARA,OILDIGGER RESOURCES FUND L  LLLP,11/1/2023,44.232828,-104.925017,4438,8393.86025, 200 
4901942074,NIOBRARA,ANSCHUTZ CORP,7/1/2025,44.069627,-106.2352515,10412,10355.32787," 1,023 "
4901942082,MOWRY,ANSCHUTZ CORP,11/1/2023,44.068321,-106.1981475,11670,10488.76507," 4,680 "
4900949019,NIOBRARA,DEVON,12/1/2024,43.2910715,-105.3280885,10099,9959.794617, 970 
4900949018,NIOBRARA,DEVON,12/1/2024,43.2909025,-105.3297225,10437,9868.90464, 970 
4900949017,NIOBRARA,DEVON,12/1/2024,43.291013,-105.331638,10121,9913.968544, 952 
4900949031,NIOBRARA,ANSCHUTZ CORP,9/1/2023,43.086939,-105.402414,11334,10387.56254, 934 
4900949030,NIOBRARA,ANSCHUTZ CORP,9/1/2023,43.0870255,-105.399889,11294,10366.54472, 891 
4900949028,PARKMAN,DEVON,1/1/2024,43.2909455,-105.3521035,10093,8921.85794, 313 
4901942083,MOWRY,ANSCHUTZ CORP,7/1/2024,44.038369,-106.2719045,12196,10391.88145," 3,098 "
4901942084,NIOBRARA,ANSCHUTZ CORP,7/1/2024,44.038359,-106.2716015,12487,10308.18257," 1,068 "
4900949057,NIOBRARA,DEVON,12/1/2023,43.203183,-105.4404045,11199,10044.34711, 818 
4900949058,NIOBRARA,DEVON,12/1/2023,43.203116,-105.4379875,11169,9971.350481, 821 
4900949059,NIOBRARA,DEVON,12/1/2023,43.2013565,-105.445465,11209,9877.203309, 840 
4900949060,NIOBRARA,DEVON,12/1/2023,43.203296,-105.44303,11199,9952.929732, 835 
4900949048,PARKMAN,ANSCHUTZ CORP,8/1/2023,43.0867825,-105.3810935,8277,10289.58708, 268 
4900949090,PARKMAN,ANSCHUTZ CORP,8/1/2023,43.115667,-105.3911985,8244,10381.75506, 354 
4900949115,SUSSEX,ANSCHUTZ CORP,11/1/2023,43.0875065,-105.43122,9984,9911.83769, 551 
4900949045,MOWRY,ANSCHUTZ CORP,10/1/2023,43.0859545,-105.4212855,12743,10030.09904," 1,696 "
4900949117,SUSSEX,ANSCHUTZ CORP,10/1/2023,43.0862965,-105.421409,9842,10061.23734, 425 
4900949116,NIOBRARA,DEVON,7/1/2023,43.1149065,-105.56435,12229,10056.21388," 1,089 "
4900949105,NIOBRARA,DEVON,6/1/2025,43.0811545,-104.9722535,9056,15043.81714, 790 
4900949104,NIOBRARA,DEVON,6/1/2025,43.0809945,-104.9688135,9008,15008.18207, 728 
4900949103,NIOBRARA,DEVON,6/1/2025,43.080824,-104.965422,8945,14974.73907, 718 
4900949071,TURNER-FRONTIER,OCCIDENTAL,6/1/2024,43.0431775,-105.2451365,11055,11136.17428," 1,154 "
4900949074,NIOBRARA,OCCIDENTAL,6/1/2025,43.013604,-105.2446255,10771,10405.15022," 1,060 "
4900949072,NIOBRARA,OCCIDENTAL,6/1/2025,43.0134925,-105.2416685,10747,10573.25747," 1,063 "
4900949073,NIOBRARA,OCCIDENTAL,6/1/2025,43.013568,-105.248293,10804,10257.2486," 1,142 "
4900949067,TURNER-FRONTIER,OCCIDENTAL,6/1/2024,43.013625,-105.2456065,11105,10113.60197," 1,311 "
4900949070,NIOBRARA,OCCIDENTAL,6/1/2024,43.043149,-105.2484135,10750,11169.26749, 999 
4900949069,NIOBRARA,OCCIDENTAL,6/1/2024,43.0432135,-105.241527,10723,11199.7225," 1,117 "
4900578369,MOWRY,EOG,3/1/2024,43.547766,-105.6141525,11968,10354.88326," 11,637 "
4900578387,SUSSEX,BALLARD PETROLEUM,7/1/2024,44.0919015,-105.65771,7323,13083.95319, 418 
4900578391,MOWRY,EOG,3/1/2024,43.548449,-105.6418865,12201,10378.43752," 7,718 "
4900578392,MOWRY,EOG,3/1/2024,43.5485015,-105.6402035,12173,10196.90681," 7,928 "
4900578398,SUSSEX,BALLARD PETROLEUM,1/1/2025,44.09291,-105.66284,7379,12517.20775, 311 
4900949038,NIOBRARA,ANSCHUTZ CORP,4/1/2024,43.116114,-105.409202,11182,10467.23596, 862 
4900949041,NIOBRARA,ANSCHUTZ CORP,4/1/2024,43.116014,-105.411917,11287,10333.97122, 859 
4900949043,SHANNON,ANSCHUTZ CORP,4/1/2024,43.11459,-105.42291,11412,10753.98639, 832 
4900949095,TURNER-FRONTIER,OCCIDENTAL,6/1/2025,43.0421885,-105.217604,10899,10853.84168," 1,325 "
4900949122,PARKMAN,ANSCHUTZ CORP,2/1/2025,42.971275,-105.380015,9924,11133.71849, 758 
4900949123,SUSSEX,ANSCHUTZ CORP,2/1/2025,43.0002635,-105.3865355,9879,10727.08545, 641 
